anime_id	name	genre	type	episodes	rating	members	episodes_num	members_num	rating_num	genre_list	genre_count
23651	Hanawa Hekonai Kappa Matsuri	Comedy, Kids	Movie	1	6.6	72	1.0	72	6.6	['Comedy', 'Kids']	2
33885	Hane (2016)	Music	Music	1	5.24	66	1.0	66	5.24	['Music']	1
29271	Hangyodon no 007/2: Doctor Sunday Arawaru no Maki	Kids, Parody	OVA	1	7.0	51	1.0	51	7.0	['Kids', 'Parody']	2
22563	Hangyodon no Hadaka no Ou-sama	Fantasy, Kids	OVA	1	5.91	86	1.0	86	5.91	['Fantasy', 'Kids']	2
29273	Hangyodon no Parallel Daisakusen: Hana no Oedo wa Oosawagi	Historical, Kids	OVA	1	5.7	58	1.0	58	5.7	['Historical', 'Kids']	2
29267	Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi	Kids, Sci-Fi	OVA	1	5.55	45	1.0	45	5.55	['Kids', 'Sci-Fi']	2
29269	Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi	Kids, Sci-Fi	OVA	1	5.67	50	1.0	50	5.67	['Kids', 'Sci-Fi']	2
28575	Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.	Drama, Historical, Kids	OVA	1	7.0	44	1.0	44	7.0	['Drama', 'Historical', 'Kids']	3
12643	Happening Star ☆	Comedy, Sci-Fi	OVA	1	5.25	74	1.0	74	5.25	['Comedy', 'Sci-Fi']	2
30861	Happy Bogeys		Movie	12	8.17	38	12.0	38	8.17	[]	0
32783	Happy Hour	Music	Music	1	4.24	69	1.0	69	4.24	['Music']	1
30411	Happy Jozy	Comedy	TV	Unknown	5.38	211		211	5.38	['Comedy']	1
11545	Happyakuyachou Hyouri Kewaishi	Drama, Historical	TV	16	5.68	200	16.0	200	5.68	['Drama', 'Historical']	2
15913	Happy☆Lucky Bikkuriman	Adventure, Comedy, Fantasy, Kids	TV	46	7.15	117	46.0	117	7.15	['Adventure', 'Comedy', 'Fantasy', 'Kids']	4
28759	Harbor Tale	Adventure, Fantasy	Movie	1	7.67	65	1.0	65	7.67	['Adventure', 'Fantasy']	2
24877	Hare Tokidoki Buta	Comedy, Kids	Movie	1	4.7	67	1.0	67	4.7	['Comedy', 'Kids']	2
20529	Harinezumi	Music	Music	1	5.34	125	1.0	125	5.34	['Music']	1
17667	Harisu no Kaze	Comedy, School	TV	70	6.44	98	70.0	98	6.44	['Comedy', 'School']	2
9807	Harley Spiny	Kids	TV	140	6.06	93	140.0	93	6.06	['Kids']	1
31583	Haruko no Bouken	Dementia	Movie	1	3.9	129	1.0	129	3.9	['Dementia']	1
34412	Hashiri Hajimeta bakari no Kimi ni	Music	Music	1	6.76	239	1.0	239	6.76	['Music']	1
29499	Hasu no Yousei: Bonyo Bonyo	Fantasy, Kids	Special	1	7.0	41	1.0	41	7.0	['Fantasy', 'Kids']	2
3251	Hatara Kids Mai Ham Gumi	Action, Kids	TV	50	5.54	190	50.0	190	5.54	['Action', 'Kids']	2
10539	Hato no Oyome-san	Comedy	TV	22	3.62	168	22.0	168	3.62	['Comedy']	1
26141	Hato yo: Hiroshima no Sora wo	Historical, Kids	OVA	1	8.5	71	1.0	71	8.5	['Historical', 'Kids']	2
33059	Hawaiian Rock&#039;n Roll	Kids, Music	Music	1	5.2	40	1.0	40	5.2	['Kids', 'Music']	2
10603	Hayabusa: Back to the Earth	Historical	Movie	1	5.8	125	1.0	125	5.8	['Historical']	1
10602	Hayabusa: Back to the Earth - Kikan	Historical	Movie	1	4.3	119	1.0	119	4.3	['Historical']	1
10623	Hayan Ma-eum Baeggu	Adventure	TV	13	7.06	359	13.0	359	7.06	['Adventure']	1
5930	Hayou no Ken: Shikkoku no Mashou	Fantasy, Shoujo, Supernatural	OVA	2	5.79	182	2.0	182	5.79	['Fantasy', 'Shoujo', 'Supernatural']	3
23015	Hazedon	Adventure, Comedy, Kids	TV	26	5.8	61	26.0	61	5.8	['Adventure', 'Comedy', 'Kids']	3
27693	Heart Cocktail	Romance, Seinen	TV	77	6.36	150	77.0	150	6.36	['Romance', 'Seinen']	2
21121	Heart Cocktail Again	Romance, Seinen	OVA	1	6.38	79	1.0	79	6.38	['Romance', 'Seinen']	2
10964	Heavy	Action, Drama, Sports	Movie	1	6.2	140	1.0	140	6.2	['Action', 'Drama', 'Sports']	3
33562	Heibai Wushang	Action, Comedy, Supernatural	TV	12	7.6	216	12.0	216	7.6	['Action', 'Comedy', 'Supernatural']	3
28749	Heijoukyou: Yasukerashi Miyako	Historical	Movie	1	7.0	99	1.0	99	7.0	['Historical']	1
2750	Heisei Inu Monogatari Bow Movie	Adventure, Comedy	Movie	1	6.57	140	1.0	140	6.57	['Adventure', 'Comedy']	2
24257	Heisei no Cinderella: Kiko-sama Monogatari	Historical, Romance	Special	1	5.06	86	1.0	86	5.06	['Historical', 'Romance']	2
18389	Heisei Policemen!!	Comedy, Police	ONA	6	5.78	147	6.0	147	5.78	['Comedy', 'Police']	2
19961	Heisei Tensai Bakabon	Comedy, Slice of Life	TV	46	6.77	156	46.0	156	6.77	['Comedy', 'Slice of Life']	2
24465	Heli-Tako Puu-chan	Comedy, Kids	TV	42	6.86	61	42.0	61	6.86	['Comedy', 'Kids']	2
18587	Hello Kitty no Alps no Shoujo Heidi II: Klara to no Deai	Kids	OVA	1	6.04	155	1.0	155	6.04	['Kids']	1
30264	Hello Kitty no Cinderella (OVA)	Fantasy, Kids	OVA	1	5.83	99	1.0	99	5.83	['Fantasy', 'Kids']	2
22455	Hello Kitty no Circus ga Yatte Kita	Fantasy, Kids	OVA	1	6.51	113	1.0	113	6.51	['Fantasy', 'Kids']	2
22457	Hello Kitty no Fushigi na Mizuumi	Fantasy, Kids	OVA	1	6.35	90	1.0	90	6.35	['Fantasy', 'Kids']	2
29535	Hello Kitty no Hajimete no Christmas Cake	Kids	OVA	1	6.17	65	1.0	65	6.17	['Kids']	1
18085	Hello Kitty no Hakuchou no Ouji	Fantasy, Kids	OVA	1	6.26	143	1.0	143	6.26	['Fantasy', 'Kids']	2
22489	Hello Kitty no Hansel to Gretel	Fantasy, Kids	OVA	1	5.76	117	1.0	117	5.76	['Fantasy', 'Kids']	2
18031	Hello Kitty no Happy! Kasou Taikai	Kids	OVA	1	6.43	110	1.0	110	6.43	['Kids']	1
22481	Hello Kitty no Kieta Santa-san no Boushi	Fantasy, Kids	OVA	1	6.55	103	1.0	103	6.55	['Fantasy', 'Kids']	2
18823	Hello Kitty no Kieta Santa-san no Okurimono	Kids	OVA	1	5.59	110	1.0	110	5.59	['Kids']	1
18083	Hello Kitty no Kurumi Wari Ningyou	Fantasy, Kids	OVA	1	6.06	126	1.0	126	6.06	['Fantasy', 'Kids']	2
17953	Hello Kitty no London ni Orita Uchuujin	Kids	OVA	1	6.3	104	1.0	104	6.3	['Kids']	1
22479	Hello Kitty no Mahou no Ringo	Fantasy, Kids	OVA	1	6.81	101	1.0	101	6.81	['Fantasy', 'Kids']	2
22487	Hello Kitty no Match Uri Shoujo	Fantasy, Kids	OVA	1	6.91	134	1.0	134	6.91	['Fantasy', 'Kids']	2
18589	Hello Kitty no Minna no Mori wo Mamore!	Kids	OVA	1	6.61	111	1.0	111	6.61	['Kids']	1
29539	Hello Kitty no Minna no Tanoshii Natsuyasumi	Fantasy, Kids	OVA	1	6.8	60	1.0	60	6.8	['Fantasy', 'Kids']	2
22447	Hello Kitty no Momotarou	Fantasy, Kids	OVA	1	5.93	106	1.0	106	5.93	['Fantasy', 'Kids']	2
22449	Hello Kitty no Nagagutsu wo Naita Neko	Fantasy, Kids	OVA	1	6.04	102	1.0	102	6.04	['Fantasy', 'Kids']	2
17955	Hello Kitty no Nemureru Mori no Bijo	Fantasy, Kids	OVA	1	6.64	159	1.0	159	6.64	['Fantasy', 'Kids']	2
29537	Hello Kitty no Okaze wo Hiita Santa-san	Fantasy, Kids	OVA	1	6.57	59	1.0	59	6.57	['Fantasy', 'Kids']	2
22491	Hello Kitty no Ou-sama no Mimi wa Roba no Mimi	Fantasy, Kids	OVA	1	6.0	103	1.0	103	6.0	['Fantasy', 'Kids']	2
32622	Hello Kitty no Oyayubi-hime	Adventure, Fantasy, Kids	Movie	1	5.14	41	1.0	41	5.14	['Adventure', 'Fantasy', 'Kids']	3
17481	Hello Kitty no Oyayubi-hime (OVA)	Fantasy, Kids	OVA	1	5.83	140	1.0	140	5.83	['Fantasy', 'Kids']	2
17957	Hello Kitty no Papa Nante Daikirai	Kids, Slice of Life	OVA	1	6.63	124	1.0	124	6.63	['Kids', 'Slice of Life']	2
22483	Hello Kitty no Sanbiki no Kobuta	Fantasy, Kids	OVA	1	6.33	95	1.0	95	6.33	['Fantasy', 'Kids']	2
29541	Hello Kitty no Santa-san ga Futari Ita	Fantasy, Music	OVA	1	6.6	57	1.0	57	6.6	['Fantasy', 'Music']	2
18829	Hello Kitty no Shiawase no Aoi Hotaru	Kids	OVA	1	6.0	100	1.0	100	6.0	['Kids']	1
18825	Hello Kitty no Shiawase no Tulip	Kids	Special	1	6.14	109	1.0	109	6.14	['Kids']	1
17951	Hello Kitty no Shirayuki-hime	Fantasy, Kids	OVA	1	6.31	152	1.0	152	6.31	['Fantasy', 'Kids']	2
30263	Hello Kitty no Shirayuki-hime (OVA)	Fantasy, Kids	OVA	1	6.27	99	1.0	99	6.27	['Fantasy', 'Kids']	2
22459	Hello Kitty no Shoukoujo	Fantasy, Kids	OVA	1	6.47	94	1.0	94	6.47	['Fantasy', 'Kids']	2
9770	Hello Kitty no Stump Village	Fantasy, Kids	TV	26	5.67	210	26.0	210	5.67	['Fantasy', 'Kids']	2
18029	Hello Kitty no Suteki na Kyoudai	Fantasy, Kids	OVA	1	6.94	123	1.0	123	6.94	['Fantasy', 'Kids']	2
22477	Hello Kitty no Tomatta Big Ben	Fantasy, Kids	OVA	1	6.67	102	1.0	102	6.67	['Fantasy', 'Kids']	2
22445	Hello Kitty no Yappari Mama ga Suki	Fantasy, Kids	OVA	1	6.64	96	1.0	96	6.64	['Fantasy', 'Kids']	2
22485	Hello Kitty no Yuki no Joou	Fantasy, Kids	OVA	1	6.18	113	1.0	113	6.18	['Fantasy', 'Kids']	2
22461	Hello Kitty no Yume Dorobou	Fantasy, Kids	OVA	1	6.05	99	1.0	99	6.05	['Fantasy', 'Kids']	2
22495	Hello Kitty no Yume no Oshiro no Ouji-sama	Fantasy, Kids	OVA	1	6.21	90	1.0	90	6.21	['Fantasy', 'Kids']	2
18033	Hello Kitty no Yuubinya-san Arigatou	Fantasy, Kids	OVA	1	6.23	109	1.0	109	6.23	['Fantasy', 'Kids']	2
25871	Hello Kitty to Issho	Comedy, Kids, Slice of Life	OVA	16	6.04	100	16.0	100	6.04	['Comedy', 'Kids', 'Slice of Life']	3
30064	Hello Kitty to Miyou: Aesop Monogatari	Fantasy, Kids	OVA	4	5.25	65	4.0	65	5.25	['Fantasy', 'Kids']	2
18827	Hello Kitty: Mahou no Mori no Ohimesama	Fantasy, Kids, Magic	Movie	1	6.36	141	1.0	141	6.36	['Fantasy', 'Kids', 'Magic']	3
11521	Hello Kitty: Ringo no Mori no Fantasy	Comedy, Fantasy, Kids	TV	13	5.84	201	13.0	201	5.84	['Comedy', 'Fantasy', 'Kids']	3
22439	Hello Kitty: Ringo no Mori no Mystery	Comedy, Kids, Mystery	TV	13	5.94	110	13.0	110	5.94	['Comedy', 'Kids', 'Mystery']	3
22441	Hello Kitty: Ringo no Mori to Parallel Town	Comedy, Fantasy, Kids	TV	27	6.38	115	27.0	115	6.38	['Comedy', 'Fantasy', 'Kids']	3
31585	Henkei Sakuhin Dai 2-ban	Dementia	Movie	1	2.69	92	1.0	92	2.69	['Dementia']	1
29181	Henna Ie!	Kids, Music	Music	1	3.33	80	1.0	80	3.33	['Kids', 'Music']	2
4417	Hennako-chan	Comedy	ONA	6	6.04	129	6.0	129	6.04	['Comedy']	1
28353	Henteko na Volunteer	Drama, Slice of Life	OVA	1	8.33	44	1.0	44	8.33	['Drama', 'Slice of Life']	2
16552	Heong-geuli Beseuteu 5	Sports	Movie	1	4.5	81	1.0	81	4.5	['Sports']	1
30512	Hero Company	Comedy, Seinen	OVA	2	5.21	519	2.0	519	5.21	['Comedy', 'Seinen']	2
11203	Hero Hero-kun	Adventure, Comedy, Game, Kids	TV	104	6.33	101	104.0	101	6.33	['Adventure', 'Comedy', 'Game', 'Kids']	4
18273	Heungnyongwanggwa Bihodongja	Action, Adventure, Martial Arts, Shounen	Movie	1	3.8	98	1.0	98	3.8	['Action', 'Adventure', 'Martial Arts', 'Shounen']	4
15479	Hey Yo Yorang	Adventure, Comedy, Fantasy, Kids, Magic	TV	26	6.32	144	26.0	144	6.32	['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Magic']	5
28563	Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin	Drama, Kids	OVA	1	8.4	49	1.0	49	8.4	['Drama', 'Kids']	2
23659	Hi no Tori: Hagoromo-hen	Drama	Movie	1	6.42	139	1.0	139	6.42	['Drama']	1
23675	Hi no Tori: Kizuna-hen	Fantasy, Kids	Special	1	7.56	138	1.0	138	7.56	['Fantasy', 'Kids']	2
32645	Hi no Tori: Reimei-hen	Adventure, Drama, Fantasy, Historical	Movie	1	7.44	68	1.0	68	7.44	['Adventure', 'Drama', 'Fantasy', 'Historical']	4
26111	Hibike! Wadaiko	Drama, Kids	OVA	1	6.78	307	1.0	307	6.78	['Drama', 'Kids']	2
26099	Hidamari no Ie	Drama, Kids	OVA	1	7.0	65	1.0	65	7.0	['Drama', 'Kids']	2
2694	Hidamari no Ki	Drama, Historical	TV	25	6.27	608	25.0	608	6.27	['Drama', 'Historical']	2
8967	Hidari no O&#039;Clock!!	Drama	OVA	2	6.59	124	2.0	124	6.59	['Drama']	1
34222	Higanjima X	Fantasy, Horror, Seinen, Vampire	ONA	12	5.14	160	12.0	160	5.14	['Fantasy', 'Horror', 'Seinen', 'Vampire']	4
24089	High School Jingi	Action, Comedy, Seinen	OVA	1	5.0	84	1.0	84	5.0	['Action', 'Comedy', 'Seinen']	3
9882	High School Mystery: Gakuen Nanafushigi	Horror, Mystery	TV	41	7.14	344	41.0	344	7.14	['Horror', 'Mystery']	2
32943	Hikari: Kariya wo Tsunagu Monogatari	Sports	Special	1	5.52	171	1.0	171	5.52	['Sports']	1
33217	Hikaru Genji: Paradise Ginga	Music, Space	Music	1	4.4	74	1.0	74	4.4	['Music', 'Space']	2
33215	Hikaru Genji: Taiyou ga Ippai	Adventure, Music	Music	1	3.73	59	1.0	59	3.73	['Adventure', 'Music']	2
33580	Hikaru no Gen-chan	Historical, Kids, Music	Music	1	4.58	38	1.0	38	4.58	['Historical', 'Kids', 'Music']	3
31235	Hikawa Maru Monogatari	Drama, Historical	Movie	1	7.3	259	1.0	259	7.3	['Drama', 'Historical']	2
22327	Himalaya no Hikari no Oukoku	Adventure, Fantasy	OVA	1	6.63	71	1.0	71	6.63	['Adventure', 'Fantasy']	2
26217	Himawari no You ni	Drama, Kids	OVA	1	7.0	81	1.0	81	7.0	['Drama', 'Kids']	2
7175	Himitsukessha Taka no Tsume Countdown	Comedy, Parody, Super Power	TV	12	6.17	179	12.0	179	6.17	['Comedy', 'Parody', 'Super Power']	3
30470	Himitsukessha Taka no Tsume DO	Comedy, Parody, Super Power	TV	Unknown	6.2	96		96	6.2	['Comedy', 'Parody', 'Super Power']	3
22821	Himitsukessha Taka no Tsume EX	Comedy, Parody, Super Power	TV	38	6.7	105	38.0	105	6.7	['Comedy', 'Parody', 'Super Power']	3
13207	Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun	Comedy, Historical, Parody	TV	9	5.37	126	9.0	126	5.37	['Comedy', 'Historical', 'Parody']	3
32892	Himitsukessha Taka no Tsume GT	Comedy, Parody, Super Power	ONA	Unknown	5.14	80		80	5.14	['Comedy', 'Parody', 'Super Power']	3
18241	Himitsukessha Taka no Tsume MAX	Comedy, Parody, Super Power	TV	38	7.0	112	38.0	112	7.0	['Comedy', 'Parody', 'Super Power']	3
13431	Himitsukessha Taka no Tsume NEO	Comedy, Parody, Super Power	TV	38	6.62	151	38.0	151	6.62	['Comedy', 'Parody', 'Super Power']	3
8355	Himitsukessha Taka no Tsume The Movie 1: Soutou wa Nido Shinu	Comedy, Parody, Super Power	Movie	1	5.47	118	1.0	118	5.47	['Comedy', 'Parody', 'Super Power']	3
8356	Himitsukessha Taka no Tsume The Movie 2: Watashi wo Aishita Kuro Oolong-Cha	Comedy, Parody, Super Power	Movie	1	5.06	114	1.0	114	5.06	['Comedy', 'Parody', 'Super Power']	3
8357	Himitsukessha Taka no Tsume The Movie 3: http://takanotsume.jp wa Eien ni	Comedy, Parody, Super Power	Movie	1	5.27	122	1.0	122	5.27	['Comedy', 'Parody', 'Super Power']	3
30753	Himitsukessha Taka no Tsume The Movie 4: Kaspersky wo Motsu Otoko	Comedy, Parody	OVA	1	6.4	54	1.0	54	6.4	['Comedy', 'Parody']	2
13499	Himitsukessha Taka no Tsume THE PLANETARIUM: Burabura! Black Hole no Nazo	Adventure, Comedy, Parody, Space	Special	1	4.33	82	1.0	82	4.33	['Adventure', 'Comedy', 'Parody', 'Space']	4
13433	himitsukesshatakanotsume.jp	Comedy, Parody, Super Power	ONA	78	6.1	101	78.0	101	6.1	['Comedy', 'Parody', 'Super Power']	3
30752	himitsukesshatakanotsume.jp Specials	Comedy, Parody	Special	2	6.0	47	2.0	47	6.0	['Comedy', 'Parody']	2
17405	Hino Hideshi Toukaidou Yotsuya Kaidan	Horror	OVA	1	6.17	213	1.0	213	6.17	['Horror']	1
22985	Hipira-kun Special	Comedy, Fantasy, Kids, Supernatural, Vampire	Special	1	4.78	178	1.0	178	4.78	['Comedy', 'Fantasy', 'Kids', 'Supernatural', 'Vampire']	5
23303	Hiroshima e no Tabi	Drama, Historical, Slice of Life	OVA	1	5.75	64	1.0	64	5.75	['Drama', 'Historical', 'Slice of Life']	3
7967	Hiroshima ni Ichiban Densha ga Hashitta	Drama, Historical	Movie	1	7.07	282	1.0	282	7.07	['Drama', 'Historical']	2
26009	His Lipstick	Comedy, Kids	ONA	1	5.31	60	1.0	60	5.31	['Comedy', 'Kids']	2
23125	Histoire d&#039;Etty	Kids, Slice of Life	Movie	1	6.5	68	1.0	68	6.5	['Kids', 'Slice of Life']	2
32665	Historical	Adventure, Historical	ONA	Unknown	5.58	202		202	5.58	['Adventure', 'Historical']	2
30072	Hito no Kita Tooku Nagai Michi	Historical	Movie	1	4.92	78	1.0	78	4.92	['Historical']	1
34115	Hitori de Nayamanaide Issho ni Kangaeyou	Drama	Movie	1	4.22	29	1.0	29	4.22	['Drama']	1
27375	Hitoribotchi	Drama	Movie	1	6.0	60	1.0	60	6.0	['Drama']	1
26323	Hitotsu no Hana	Drama, Historical, Kids	OVA	1	6.5	49	1.0	49	6.5	['Drama', 'Historical', 'Kids']	3
21549	Hitotsuboshi-ke no Ultra Baasan	Comedy, Slice of Life	TV	13	4.88	85	13.0	85	4.88	['Comedy', 'Slice of Life']	2
10509	Hoero! Bun Bun (Movie)	Kids	Movie	1	6.28	120	1.0	120	6.28	['Kids']	1
32636	Hokori Inu no Hanashi		ONA	1	4.36	51	1.0	51	4.36	[]	0
16828	Hokseong Robot Sseondeo A	Action, Mecha, Shounen	Movie	1	3.5	83	1.0	83	3.5	['Action', 'Mecha', 'Shounen']	3
5207	Hokuro Kyoudai Full Throttle!!!!	Comedy	ONA	7	3.97	127	7.0	127	3.97	['Comedy']	1
31511	Holiday		Movie	1	6.56	37	1.0	37	6.56	[]	0
29587	Home My Home	Kids	Movie	1	4.13	106	1.0	106	4.13	['Kids']	1
30134	Hong Gil Dong 2084	Action, Adventure	Movie	1	5.0	55	1.0	55	5.0	['Action', 'Adventure']	2
16556	Hong Kil-dong	Adventure, Fantasy, Historical	Movie	1	5.08	81	1.0	81	5.08	['Adventure', 'Fantasy', 'Historical']	3
30058	Hong Ling Jin Xia	Action, School	ONA	1	5.85	106	1.0	106	5.85	['Action', 'School']	2
6150	Hong Xing Xiao Yong Shi	Historical, Kids, Slice of Life	Movie	1	6.13	145	1.0	145	6.13	['Historical', 'Kids', 'Slice of Life']	3
28263	Honto ni Atta Gakkou Kaidan	Kids, Mystery, School, Supernatural	OVA	1	6.14	82	1.0	82	6.14	['Kids', 'Mystery', 'School', 'Supernatural']	4
18309	Hopiwa Chadolbawi	Action, Adventure, Historical, Shounen	Movie	1	4.85	76	1.0	76	4.85	['Action', 'Adventure', 'Historical', 'Shounen']	4
30161	Horoscope: Anata no Seiza	Music	Music	1	4.29	50	1.0	50	4.29	['Music']	1
5927	Hoshi Neko Fullhouse	Comedy, Romance, Sci-Fi	OVA	4	6.18	178	4.0	178	6.18	['Comedy', 'Romance', 'Sci-Fi']	3
11213	Hoshi no Ko Poron	Sci-Fi	TV	260	6.76	117	260.0	117	6.76	['Sci-Fi']	1
23909	Hoshi no Yuuenchi	Adventure, Kids, Sci-Fi	OVA	1	5.17	73	1.0	73	5.17	['Adventure', 'Kids', 'Sci-Fi']	3
8191	Hoshi Shinichi Short Short	Comedy, Sci-Fi	TV	26	6.07	160	26.0	160	6.07	['Comedy', 'Sci-Fi']	2
8192	Hoshi Shinichi Short Short Special	Comedy, Sci-Fi	Special	1	6.0	106	1.0	106	6.0	['Comedy', 'Sci-Fi']	2
29451	Hoshi Uranai Kirakira	Kids, Music	Music	1	4.25	91	1.0	91	4.25	['Kids', 'Music']	2
19073	Hoshigari Hime no Bouken	Fantasy, Kids	OVA	1	5.64	60	1.0	60	5.64	['Fantasy', 'Kids']	2
18747	Hotaru Kagayaku	Drama, Kids	OVA	1	5.9	70	1.0	70	5.9	['Drama', 'Kids']	2
30981	Hotaru no Mau Machi de	Drama, Kids	OVA	1	6.17	43	1.0	43	6.17	['Drama', 'Kids']	2
33396	Hua Jiang Hu Zhi Bu Liang Ren	Adventure, Drama, Historical, Martial Arts, Romance	ONA	54	8.0	59	54.0	59	8.0	['Adventure', 'Drama', 'Historical', 'Martial Arts', 'Romance']	5
33305	Hua Jianghu Zhi Ling Zhu	Action, Drama, Fantasy, Historical, Martial Arts	ONA	41	7.57	171	41.0	171	7.57	['Action', 'Drama', 'Fantasy', 'Historical', 'Martial Arts']	5
30268	Huang Feihong Yong Chuang Tianxia	Action, Martial Arts, Shounen	Movie	1	5.17	39	1.0	39	5.17	['Action', 'Martial Arts', 'Shounen']	3
19957	Huckleberry no Bouken (Movie)	Adventure, Drama, Historical	Movie	1	5.93	111	1.0	111	5.93	['Adventure', 'Drama', 'Historical']	3
3414	Hula Kappa	Comedy	TV	78	6.09	168	78.0	168	6.09	['Comedy']	1
9950	Hulu Xiongdi	Action, Super Power	TV	13	7.4	170	13.0	170	7.4	['Action', 'Super Power']	2
32831	Hungry to Win	Action, Sports	ONA	1	4.43	97	1.0	97	4.43	['Action', 'Sports']	2
16776	Hurdle	Drama	Movie	1	5.14	109	1.0	109	5.14	['Drama']	1
19681	Hustle Punch	Comedy, Fantasy, Kids	TV	26	6.63	157	26.0	157	6.63	['Comedy', 'Fantasy', 'Kids']	3
16824	Hwang-geum-ui Pal	Shounen, Sports	Movie	1	4.17	68	1.0	68	4.17	['Shounen', 'Sports']	2
16808	Hwanggeum Cheolin	Action, Adventure, Demons, Kids, Super Power	Movie	1	4.81	89	1.0	89	4.81	['Action', 'Adventure', 'Demons', 'Kids', 'Super Power']	5
16560	Hwanggeum Nalgae 1.2.3.	Action, Mecha, Sci-Fi	Movie	1	4.52	99	1.0	99	4.52	['Action', 'Mecha', 'Sci-Fi']	3
25091	Hyakubanme no Saru	Historical, Kids	Movie	1	6.83	57	1.0	57	6.83	['Historical', 'Kids']	2
19071	Hyakumannen Attara, Dousuru?	Kids	OVA	1	5.0	61	1.0	61	5.0	['Kids']	1
10238	Hybrid Deka	Comedy	Movie	1	5.0	94	1.0	94	5.0	['Comedy']	1
22887	Hyokkori Hyoutan Shima	Adventure, Kids	Movie	1	6.4	59	1.0	59	6.4	['Adventure', 'Kids']	2
9781	Hyouga Senshi Gaislugger	Action, Mecha, Sci-Fi	TV	20	6.37	155	20.0	155	6.37	['Action', 'Mecha', 'Sci-Fi']	3
29671	Hyoutan	Psychological	Movie	1	4.74	88	1.0	88	4.74	['Psychological']	1
16007	Hyoutan Suzume	Fantasy	Movie	1	5.0	136	1.0	136	5.0	['Fantasy']	1
9902	Hyper ERT	Kids	TV	20	6.0	73	20.0	73	6.0	['Kids']	1
31509	Ichi-gan Kuni		Movie	1	7.17	36	1.0	36	7.17	[]	0
28485	Ichiban Chikaku ni	Drama, Slice of Life	OVA	1	6.0	45	1.0	45	6.0	['Drama', 'Slice of Life']	2
6060	Ichigatsu ni wa Christmas	Romance	OVA	1	5.93	247	1.0	247	5.93	['Romance']	1
9518	Ichigo Ichie: Kimi no Kotoba	Comedy	TV	13	6.9	274	13.0	274	6.9	['Comedy']	1
3164	Ichigo Ichie: Koibana Tomobana	Comedy	TV	13	7.1	260	13.0	260	7.1	['Comedy']	1
26309	Ichimai no Etegami	Drama, Kids	OVA	1	5.0	56	1.0	56	5.0	['Drama', 'Kids']	2
27853	Ichinen Ikkumi	Kids, School	OVA	1	6.33	45	1.0	45	6.33	['Kids', 'School']	2
31135	Idea ga Tsukamaranai.	Dementia	Movie	1	4.0	57	1.0	57	4.0	['Dementia']	1
32254	Ijigen Gattai Mojibakeru Z	Game, Kids	ONA	1	5.35	59	1.0	59	5.35	['Game', 'Kids']	2
30938	Ijime Juuyon-sai no Message	Drama	OVA	1	5.5	38	1.0	38	5.5	['Drama']	1
28483	Ijime wa Zettai Warui!	Drama, School, Slice of Life	OVA	1	7.67	46	1.0	46	7.67	['Drama', 'School', 'Slice of Life']	3
26329	Ijimekko Ookami to Nana-chan	Drama, Kids	OVA	1	8.0	66	1.0	66	8.0	['Drama', 'Kids']	2
20079	Ijiwaru Baasan	Comedy, Slice of Life	TV	39	7.33	87	39.0	87	7.33	['Comedy', 'Slice of Life']	2
20081	Ijiwaru Baasan (1996)	Comedy, Slice of Life	TV	46	5.75	75	46.0	75	5.75	['Comedy', 'Slice of Life']	2
29651	Ikedaya Soudou	Drama, Historical, Samurai	Movie	1	3.85	81	1.0	81	3.85	['Drama', 'Historical', 'Samurai']	3
21053	Ikemen Kyuugo-tai Nurse Angels	Comedy	TV	10	5.44	95	10.0	95	5.44	['Comedy']	1
19965	Ikinari Dagon	Adventure, Fantasy	TV	12	5.63	72	12.0	72	5.63	['Adventure', 'Fantasy']	2
28487	Ikite Iru		OVA	1	5.75	42	1.0	42	5.75	[]	0
29814	Ikiteirutte Subarashii!	Kids	Movie	1	4.42	78	1.0	78	4.42	['Kids']	1
26227	Ikitemasu, 15-sai.	Drama, Kids	OVA	1	6.33	53	1.0	53	6.33	['Drama', 'Kids']	2
19947	Ikkyuu-san (1978)	Action, School, Sports	TV	26	7.23	167	26.0	167	7.23	['Action', 'School', 'Sports']	3
21467	Ikkyuu-san to Yancha Hime	Comedy, Historical, Kids	Movie	1	6.31	89	1.0	89	6.31	['Comedy', 'Historical', 'Kids']	3
21475	Ikkyuu-san: Haru Da! Yancha Hime	Comedy, Historical, Kids	Movie	1	6.86	73	1.0	73	6.86	['Comedy', 'Historical', 'Kids']	3
23575	Ikkyuu-san: Ooabare Yancha-hime	Comedy, Historical, Kids	Special	1	5.9	71	1.0	71	5.9	['Comedy', 'Historical', 'Kids']	3
3973	Ikuze! Gen-san	Comedy	ONA	24	6.24	125	24.0	125	6.24	['Comedy']	1
34179	Ima no Watashi ni Dekiru Koto...	Sci-Fi	ONA	2	5.4	234	2.0	234	5.4	['Sci-Fi']	1
